game_id, win_result, home_pts, home_ ts_pct, home.fta, home.ft_pct, home.fg3a, home.fg3_pct, home.ast, home.tov, home.oreb, home.dreb, home.stl, home.blk, home.defl, home.lb_rec, home.cont_2, home.cont_3, home.defg_pct, home.off_rtg, home.def_rtg, home.pf, away.pts, away.ts_pct, away.fta, away.ft_pct, away.fg3a, away.fg3_pct, away.ast, away.tov, away.oreb, away.dreb, away.stl, away.blk, away.defl, away.lb_rec, away.cont_2, away.cont_3, away.defg_pct, away.off_rtg, away.def_rtg, away.pf
21900207,1,111.95,0.573,22.65,0.793,35.89,0.378,23.97,13.1,9.5,36.16,9.38,5.68,18.05,8.43,36.21,29.02,0.5,109.93,103.33,21.1,112.57,0.539,22.94,0.778,34.62,0.34,25.49,12.42,9.03,34.94,8.92,5.1,15.9,7.43,30.9,20.25,0.539,106.49,107.52,16.35
21900208,1,120.0,0.582,27.86,0.773,40.63,0.358,25.98,13.1,11.43,38.63,6.33,5.44,12.67,6.75,43.97,24.75,0.517,115.06,109.23,19.54,104.18,0.551,22.64,0.807,25.59,0.332,20.58,12.73,11.83,32.54,7.97,5.02,15.63,7.38,39.91,24.98,0.545,102.98,111.11,19.42
21900209,1,108.3,0.545,21.28,0.779,35.95,0.346,24.53,15.57,10.08,33.04,10.08,3.14,17.38,8.35,30.18,23.19,0.547,104.75,107.56,20.94,119.12,0.558,27.14,0.749,33.3,0.353,26.48,16.04,10.66,34.4,7.14,4.62,13.85,7.75,35.45,21.68,0.54,108.34,111.11,17.36
21900210,0,117.45,0.558,28.09,0.752,38.99,0.345,23.09,15.32,11.72,35.74,8.36,6.73,16.85,8.24,40.32,23.64,0.534,107.7,111.09,21.7,113.6,0.586,25.07,0.783,35.52,0.381,24.64,15.25,7.57,34.77,6.08,3.95,11.59,6.42,34.39,22.3,0.515,110.8,107.5,18.88
21900211,1,110.71,0.566,20.1,0.816,30.96,0.365,26.84,12.28,9.78,30.75,8.26,4.24,15.12,7.34,28.89,24.07,0.525,111.67,108.5,18.8,122.63,0.587,28.45,0.778,38.45,0.351,23.07,15.38,12.22,38.35,8.53,5.16,15.13,9.14,38.7,22.94,0.534,112.11,108.23,21.7
21900212,1,132.47,0.584,31.9,0.796,32.6,0.384,26.33,15.78,12.06,40.83,8.35,5.34,16.81,7.84,37.76,25.01,0.501,113.15,105.83,21.46,121.39,0.569,25.53,0.8,37.6,0.37,24.37,13.81,11.14,34.82,8.59,5.8,17.51,7.95,35.97,26.48,0.514,112.83,105.15,21.7
21900213,1,120.96,0.586,27.81,0.728,36.9,0.347,27.81,14.61,9.99,43.82,7.82,6.53,14.84,8.83,45.48,30.42,0.49,111.43,100.5,18.84,101.51,0.545,15.59,0.801,33.0,0.386,15.85,10.3,7.51,29.8,6.76,4.09,13.54,6.62,30.7,23.29,0.536,110.49,111.72,22.58
21900214,0,113.53,0.578,24.02,0.831,37.39,0.364,21.5,12.29,8.28,31.08,7.49,3.62,14.79,7.1,33.64,22.07,0.537,109.98,109.69,20.92,114.12,0.564,22.52,0.751,40.39,0.373,29.87,15.83,8.86,31.59,7.87,5.02,17.18,7.77,34.66,23.5,0.531,109.17,110.41,20.59
21900215,1,119.12,0.558,27.14,0.749,33.3,0.353,26.48,16.04,10.66,34.4,7.14,4.62,13.85,7.75,35.45,21.68,0.54,108.34,111.11,17.36,110.68,0.561,24.19,0.771,34.72,0.313,22.7,15.63,10.2,32.93,8.15,4.65,15.25,7.01,39.39,21.86,0.544,105.17,113.2,23.36
21900216,1,130.24,0.561,26.36,0.811,37.77,0.381,27.8,13.73,8.31,31.34,6.87,3.77,11.76,7.02,33.92,22.7,0.559,110.36,115.68,18.38,101.9,0.542,19.21,0.776,38.09,0.354,25.5,13.8,9.71,30.47,6.73,3.86,13.52,7.53,32.13,25.77,0.55,105.36,112.21,17.55
21900217,1,103.92,0.56,23.0,0.712,35.04,0.34,21.68,13.01,11.32,39.02,6.38,5.3,12.44,7.57,42.61,21.75,0.504,107.23,107.34,20.23,102.23,0.576,16.21,0.806,30.21,0.371,18.88,12.41,12.03,36.41,6.92,5.16,15.61,6.91,42.91,26.33,0.542,109.06,110.54,24.84
21900218,1,116.29,0.576,26.23,0.756,29.67,0.372,27.44,14.65,11.12,38.18,8.58,5.51,15.52,8.36,35.53,18.43,0.522,109.63,107.08,21.79,116.77,0.573,22.68,0.821,28.06,0.369,24.16,12.09,9.62,37.31,7.44,5.53,13.78,7.59,39.79,21.7,0.541,110.67,112.19,18.71
21900219,0,108.3,0.545,21.28,0.779,35.95,0.346,24.53,15.57,10.08,33.04,10.08,3.14,17.38,8.35,30.18,23.19,0.547,104.75,107.56,20.94,117.78,0.584,26.96,0.791,35.51,0.378,28.69,15.16,7.36,34.53,7.14,4.44,14.16,6.92,33.33,26.57,0.525,111.35,108.4,18.29
21900220,0,113.94,0.573,26.38,0.796,29.75,0.362,23.12,13.36,7.97,34.57,7.41,3.93,13.73,7.59,34.36,22.05,0.522,109.95,106.84,17.06,119.94,0.574,28.73,0.733,32.27,0.346,29.7,16.07,10.56,36.31,9.02,6.26,16.99,8.16,32.43,22.51,0.515,111.11,105.43,19.29
21900221,1,120.0,0.582,27.86,0.773,40.63,0.358,25.98,13.1,11.43,38.63,6.33,5.44,12.67,6.75,43.97,24.75,0.517,115.06,109.23,19.54,114.34,0.559,19.93,0.784,34.62,0.37,21.92,15.84,10.49,33.25,6.5,2.62,11.97,7.26,31.69,22.51,0.563,106.27,114.14,16.68
21900222,1,111.92,0.564,21.18,0.804,31.45,0.365,26.97,12.67,9.61,31.99,8.3,3.82,15.11,7.4,29.35,24.22,0.533,111.77,108.29,17.8,121.39,0.569,25.53,0.8,37.6,0.37,24.37,13.81,11.14,34.82,8.59,5.8,17.51,7.95,35.97,26.48,0.514,112.83,105.15,21.7
21900223,1,113.6,0.586,25.07,0.783,35.52,0.381,24.64,15.25,7.57,34.77,6.08,3.95,11.59,6.42,34.39,22.3,0.515,110.8,107.5,18.88,104.18,0.551,22.64,0.807,25.59,0.332,20.58,12.73,11.83,32.54,7.97,5.02,15.63,7.38,39.91,24.98,0.545,102.98,111.11,19.42
21900224,1,132.47,0.584,31.9,0.796,32.6,0.384,26.33,15.78,12.06,40.83,8.35,5.34,16.81,7.84,37.76,25.01,0.501,113.15,105.83,21.46,124.52,0.581,28.14,0.775,40.77,0.35,24.08,15.98,11.79,38.62,8.69,5.18,16.43,8.42,34.86,21.9,0.525,111.39,108.27,21.6
21900225,0,121.06,0.558,28.68,0.754,36.55,0.345,24.54,15.07,11.89,37.18,6.81,6.67,13.78,7.62,43.74,23.92,0.53,105.74,110.13,20.57,113.97,0.576,25.31,0.822,36.49,0.358,22.71,12.58,8.19,31.35,7.12,3.43,14.26,6.94,34.52,22.26,0.546,109.98,109.98,20.63
21900226,0,101.9,0.542,19.21,0.776,38.09,0.354,25.5,13.8,9.71,30.47,6.73,3.86,13.52,7.53,32.13,25.77,0.55,105.36,112.21,17.55,108.3,0.545,21.28,0.779,35.95,0.346,24.53,15.57,10.08,33.04,10.08,3.14,17.38,8.35,30.18,23.19,0.547,104.75,107.56,20.94
21900227,1,109.7,0.576,18.57,0.788,27.23,0.388,23.18,11.7,8.44,34.43,7.76,5.29,16.11,6.1,36.79,24.03,0.515,108.72,107.07,19.47,99.24,0.542,23.3,0.788,31.03,0.342,22.82,11.83,8.33,28.01,9.18,5.07,16.88,7.38,29.09,21.84,0.533,104.96,106.82,17.63
21900228,0,110.68,0.561,24.19,0.771,34.72,0.313,22.7,15.63,10.2,32.93,8.15,4.65,15.25,7.01,39.39,21.86,0.544,105.17,113.2,23.36,111.95,0.573,22.65,0.793,35.89,0.378,23.97,13.1,9.5,36.16,9.38,5.68,18.05,8.43,36.21,29.02,0.5,109.93,103.33,21.1
21900229,0,110.67,0.538,25.41,0.709,30.11,0.344,17.64,13.32,11.72,36.14,7.16,5.18,11.86,7.35,33.6,24.68,0.547,105.44,110.4,21.96,117.73,0.582,24.46,0.823,30.03,0.371,23.53,11.42,9.06,35.06,6.14,6.29,11.83,6.96,41.85,22.55,0.537,110.79,111.65,18.8
21900230,1,115.71,0.569,26.48,0.759,27.91,0.358,28.35,15.27,11.1,36.92,8.57,5.82,16.08,8.81,35.6,18.22,0.519,109.61,106.98,22.09,117.56,0.588,26.96,0.803,36.27,0.382,28.04,14.72,7.25,35.62,7.04,3.68,13.77,6.9,32.48,25.58,0.525,111.47,107.98,18.4
21900231,1,108.78,0.549,18.02,0.767,31.27,0.362,20.51,15.07,11.22,28.1,7.03,2.72,13.35,7.39,31.34,22.58,0.561,106.06,113.87,18.24,119.73,0.566,21.3,0.837,39.47,0.393,22.17,11.6,6.64,27.84,6.52,3.81,13.11,6.59,27.38,22.05,0.539,111.85,112.0,20.03
21900232,0,119.65,0.571,22.85,0.759,31.05,0.358,27.42,14.41,10.66,37.03,7.38,6.21,14.09,7.28,44.87,27.06,0.513,107.48,108.88,21.56,122.11,0.581,28.54,0.729,30.36,0.346,28.19,16.19,12.48,39.27,8.37,7.64,15.98,7.8,37.29,21.83,0.517,111.17,105.87,20.46
21900233,1,119.75,0.582,26.86,0.722,37.13,0.345,28.76,15.46,9.88,43.08,7.6,6.84,14.45,8.71,51.0,31.21,0.493,111.07,100.51,20.02,117.03,0.573,23.73,0.74,31.94,0.382,25.21,15.63,10.84,35.02,7.53,4.68,14.68,7.71,36.39,21.98,0.531,107.79,110.88,18.94
21900234,1,114.02,0.571,21.09,0.833,43.02,0.384,26.14,15.12,4.57,28.38,6.1,2.11,11.43,6.8,24.12,22.72,0.542,110.21,107.69,18.29,114.12,0.564,22.52,0.751,40.39,0.373,29.87,15.83,8.86,31.59,7.87,5.02,17.18,7.77,34.66,23.5,0.531,109.17,110.41,20.59
21900235,0,120.57,0.583,27.17,0.785,40.64,0.352,22.46,14.73,11.7,36.99,8.15,5.12,14.95,8.75,35.48,22.56,0.532,111.59,108.47,20.79,120.92,0.59,27.24,0.775,42.53,0.37,23.69,12.49,11.09,37.25,6.35,5.28,13.08,6.51,42.71,24.43,0.519,115.1,109.67,19.49
21900236,0,107.41,0.556,22.21,0.734,27.9,0.351,16.56,12.31,13.82,36.54,6.94,5.94,11.96,7.36,37.37,25.27,0.535,104.98,109.99,23.45,104.07,0.552,23.26,0.719,35.98,0.33,22.66,13.69,11.51,38.89,6.18,4.6,11.58,7.44,41.75,22.55,0.504,107.28,108.04,19.38
21900237,0,130.24,0.561,26.36,0.811,37.77,0.381,27.8,13.73,8.31,31.34,6.87,3.77,11.76,7.02,33.92,22.7,0.559,110.36,115.68,18.38,105.53,0.571,16.52,0.807,36.83,0.373,21.08,12.79,10.42,33.14,7.11,4.51,15.16,6.89,38.68,26.38,0.54,108.72,110.01,21.58
21900238,1,115.19,0.565,20.43,0.822,33.26,0.37,27.06,12.73,8.77,30.48,8.45,3.64,15.5,7.24,27.35,22.89,0.529,111.82,108.41,17.54,113.53,0.578,24.02,0.831,37.39,0.364,21.5,12.29,8.28,31.08,7.49,3.62,14.79,7.1,33.64,22.07,0.537,109.98,109.69,20.92
21900239,1,132.47,0.584,31.9,0.796,32.6,0.384,26.33,15.78,12.06,40.83,8.35,5.34,16.81,7.84,37.76,25.01,0.501,113.15,105.83,21.46,114.12,0.564,22.52,0.751,40.39,0.373,29.87,15.83,8.86,31.59,7.87,5.02,17.18,7.77,34.66,23.5,0.531,109.17,110.41,20.59
21900240,0,108.78,0.549,18.02,0.767,31.27,0.362,20.51,15.07,11.22,28.1,7.03,2.72,13.35,7.39,31.34,22.58,0.561,106.06,113.87,18.24,104.35,0.543,23.41,0.707,38.43,0.328,22.78,13.49,10.56,33.47,6.24,4.33,11.78,7.46,42.85,23.38,0.509,106.79,108.41,18.96
21900241,1,119.12,0.558,27.14,0.749,33.3,0.353,26.48,16.04,10.66,34.4,7.14,4.62,13.85,7.75,35.45,21.68,0.54,108.34,111.11,17.36,99.24,0.542,23.3,0.788,31.03,0.342,22.82,11.83,8.33,28.01,9.18,5.07,16.88,7.38,29.09,21.84,0.533,104.96,106.82,17.63
21900242,1,114.41,0.572,20.54,0.808,30.12,0.378,24.16,12.13,8.41,34.59,7.13,5.0,14.89,6.23,36.21,23.64,0.514,108.67,106.88,19.26,119.59,0.568,24.08,0.762,31.45,0.353,25.6,15.08,11.34,38.81,7.83,6.43,15.7,7.54,45.39,26.29,0.519,107.8,108.48,22.8
21900243,0,111.75,0.559,25.33,0.774,34.13,0.319,22.63,16.25,9.73,32.26,8.47,4.37,15.92,7.62,38.12,21.53,0.544,105.82,113.5,22.65,117.45,0.558,28.09,0.752,38.99,0.345,23.09,15.32,11.72,35.74,8.36,6.73,16.85,8.24,40.32,23.64,0.534,107.7,111.09,21.7
21900244,1,108.17,0.571,22.9,0.785,30.59,0.367,21.02,13.15,12.1,36.32,9.29,6.23,17.91,8.02,34.92,27.31,0.5,112.0,105.19,22.85,106.42,0.574,16.59,0.797,34.24,0.376,20.54,13.0,11.14,35.17,7.08,4.76,15.66,6.88,40.97,26.68,0.544,108.86,110.63,23.21
21900245,1,117.56,0.588,26.96,0.803,36.27,0.382,28.04,14.72,7.25,35.62,7.04,3.68,13.77,6.9,32.48,25.58,0.525,111.47,107.98,18.4,101.9,0.542,19.21,0.776,38.09,0.354,25.5,13.8,9.71,30.47,6.73,3.86,13.52,7.53,32.13,25.77,0.55,105.36,112.21,17.55
21900246,1,111.95,0.573,22.65,0.793,35.89,0.378,23.97,13.1,9.5,36.16,9.38,5.68,18.05,8.43,36.21,29.02,0.5,109.93,103.33,21.1,115.31,0.566,26.07,0.757,29.35,0.357,26.51,14.73,10.91,36.98,8.62,5.78,16.04,8.63,36.0,18.41,0.514,109.19,106.32,20.95
21900247,0,110.55,0.542,23.33,0.754,34.38,0.341,23.33,15.81,10.28,34.38,10.5,3.32,17.9,8.15,30.95,23.16,0.551,104.32,107.84,20.67,122.62,0.573,23.69,0.81,33.64,0.393,21.69,12.79,10.06,35.74,5.87,6.39,11.84,6.52,36.88,21.44,0.531,112.22,111.85,20.75
21900248,1,120.66,0.582,27.24,0.725,39.34,0.344,26.05,14.74,9.61,44.47,7.5,6.84,14.55,8.49,46.22,29.53,0.486,111.06,100.6,19.21,114.02,0.571,21.09,0.833,43.02,0.384,26.14,15.12,4.57,28.38,6.1,2.11,11.43,6.8,24.12,22.72,0.542,110.21,107.69,18.29
21900249,0,119.59,0.574,24.1,0.846,30.71,0.37,25.38,12.28,7.53,35.0,7.18,4.75,13.7,7.64,34.88,23.19,0.546,110.28,112.12,18.43,119.94,0.574,28.73,0.733,32.27,0.346,29.7,16.07,10.56,36.31,9.02,6.26,16.99,8.16,32.43,22.51,0.515,111.11,105.43,19.29
21900250,0,104.18,0.551,22.64,0.807,25.59,0.332,20.58,12.73,11.83,32.54,7.97,5.02,15.63,7.38,39.91,24.98,0.545,102.98,111.11,19.42,115.04,0.588,26.84,0.807,28.53,0.368,23.35,13.42,8.57,35.53,7.67,5.41,15.19,7.59,39.32,22.14,0.522,110.32,107.16,17.71
21900251,0,120.92,0.59,27.24,0.775,42.53,0.37,23.69,12.49,11.09,37.25,6.35,5.28,13.08,6.51,42.71,24.43,0.519,115.1,109.67,19.49,132.47,0.584,31.9,0.796,32.6,0.384,26.33,15.78,12.06,40.83,8.35,5.34,16.81,7.84,37.76,25.01,0.501,113.15,105.83,21.46
21900252,1,115.19,0.565,20.43,0.822,33.26,0.37,27.06,12.73,8.77,30.48,8.45,3.64,15.5,7.24,27.35,22.89,0.529,111.82,108.41,17.54,130.24,0.561,26.36,0.811,37.77,0.381,27.8,13.73,8.31,31.34,6.87,3.77,11.76,7.02,33.92,22.7,0.559,110.36,115.68,18.38
21900253,1,121.39,0.569,25.53,0.8,37.6,0.37,24.37,13.81,11.14,34.82,8.59,5.8,17.51,7.95,35.97,26.48,0.514,112.83,105.15,21.7,104.06,0.551,21.98,0.733,40.31,0.342,21.25,13.31,9.28,33.59,6.47,3.79,12.38,7.72,38.84,23.33,0.511,107.27,107.89,21.25
21900254,1,99.5,0.541,19.2,0.766,37.29,0.358,25.27,13.59,9.32,30.1,6.29,4.49,13.08,7.56,32.79,26.1,0.54,105.25,111.93,17.63,110.28,0.55,22.74,0.756,34.48,0.356,27.01,14.63,8.75,30.32,6.94,3.84,14.05,7.43,31.35,21.18,0.55,107.8,111.36,16.98
21900255,0,114.34,0.559,19.93,0.784,34.62,0.37,21.92,15.84,10.49,33.25,6.5,2.62,11.97,7.26,31.69,22.51,0.563,106.27,114.14,16.68,99.24,0.542,23.3,0.788,31.03,0.342,22.82,11.83,8.33,28.01,9.18,5.07,16.88,7.38,29.09,21.84,0.533,104.96,106.82,17.63
21900256,1,114.41,0.572,20.54,0.808,30.12,0.378,24.16,12.13,8.41,34.59,7.13,5.0,14.89,6.23,36.21,23.64,0.514,108.67,106.88,19.26,113.6,0.586,25.07,0.783,35.52,0.381,24.64,15.25,7.57,34.77,6.08,3.95,11.59,6.42,34.39,22.3,0.515,110.8,107.5,18.88
21900257,1,115.31,0.566,26.07,0.757,29.35,0.357,26.51,14.73,10.91,36.98,8.62,5.78,16.04,8.63,36.0,18.41,0.514,109.19,106.32,20.95,106.42,0.574,16.59,0.797,34.24,0.376,20.54,13.0,11.14,35.17,7.08,4.76,15.66,6.88,40.97,26.68,0.544,108.86,110.63,23.21
21900258,1,111.95,0.573,22.65,0.793,35.89,0.378,23.97,13.1,9.5,36.16,9.38,5.68,18.05,8.43,36.21,29.02,0.5,109.93,103.33,21.1,110.67,0.538,25.41,0.709,30.11,0.344,17.64,13.32,11.72,36.14,7.16,5.18,11.86,7.35,33.6,24.68,0.547,105.44,110.4,21.96
21900259,1,120.46,0.582,27.45,0.807,44.78,0.351,23.76,14.87,9.45,32.79,8.46,4.14,15.26,8.93,32.74,23.16,0.542,111.92,108.44,21.97,109.36,0.564,19.97,0.749,36.23,0.373,26.74,15.28,7.09,35.25,5.89,4.37,11.75,6.01,34.08,26.91,0.519,110.31,107.22,20.74
21900260,0,123.59,0.576,22.95,0.769,34.02,0.367,26.37,14.36,9.89,35.55,6.83,5.65,13.39,7.37,43.06,26.87,0.52,107.71,109.39,21.3,114.13,0.578,26.51,0.762,30.3,0.375,23.23,14.39,12.62,39.52,7.45,5.18,15.01,7.26,38.7,23.79,0.507,112.06,106.1,22.47
21900261,1,129.4,0.588,28.08,0.752,40.77,0.356,28.44,15.75,8.55,43.34,7.57,6.1,14.66,8.39,43.08,29.1,0.488,111.52,100.27,18.8,109.33,0.548,23.77,0.789,37.61,0.318,22.75,15.94,7.95,29.92,8.63,3.81,16.58,7.4,31.45,21.94,0.552,105.82,113.77,22.02
21900262,0,119.59,0.574,24.1,0.846,30.71,0.37,25.38,12.28,7.53,35.0,7.18,4.75,13.7,7.64,34.88,23.19,0.546,110.28,112.12,18.43,117.45,0.558,28.09,0.752,38.99,0.345,23.09,15.32,11.72,35.74,8.36,6.73,16.85,8.24,40.32,23.64,0.534,107.7,111.09,21.7
21900263,0,116.01,0.574,26.19,0.837,35.74,0.357,28.55,13.99,7.85,31.72,7.62,3.25,15.07,7.09,32.04,22.32,0.544,110.7,109.86,20.73,130.24,0.561,26.36,0.811,37.77,0.381,27.8,13.73,8.31,31.34,6.87,3.77,11.76,7.02,33.92,22.7,0.559,110.36,115.68,18.38
21900264,0,114.55,0.571,23.76,0.758,40.32,0.371,23.88,13.8,8.86,33.2,7.56,4.9,15.96,7.84,36.22,23.91,0.533,108.95,110.54,21.8,119.94,0.574,28.73,0.733,32.27,0.346,29.7,16.07,10.56,36.31,9.02,6.26,16.99,8.16,32.43,22.51,0.515,111.11,105.43,19.29
21900265,1,122.62,0.573,23.69,0.81,33.64,0.393,21.69,12.79,10.06,35.74,5.87,6.39,11.84,6.52,36.88,21.44,0.531,112.22,111.85,20.75,115.04,0.588,26.84,0.807,28.53,0.368,23.35,13.42,8.57,35.53,7.67,5.41,15.19,7.59,39.32,22.14,0.522,110.32,107.16,17.71
21900266,1,99.22,0.544,21.45,0.807,25.23,0.314,25.84,13.53,9.87,34.25,8.41,5.12,17.0,6.91,39.65,25.52,0.536,103.18,111.13,19.99,110.55,0.542,23.33,0.754,34.38,0.341,23.33,15.81,10.28,34.38,10.5,3.32,17.9,8.15,30.95,23.16,0.551,104.32,107.84,20.67
21900267,1,104.07,0.552,23.26,0.719,35.98,0.33,22.66,13.69,11.51,38.89,6.18,4.6,11.58,7.44,41.75,22.55,0.504,107.28,108.04,19.38,121.39,0.569,25.53,0.8,37.6,0.37,24.37,13.81,11.14,34.82,8.59,5.8,17.51,7.95,35.97,26.48,0.514,112.83,105.15,21.7
21900268,0,110.28,0.55,22.74,0.756,34.48,0.356,27.01,14.63,8.75,30.32,6.94,3.84,14.05,7.43,31.35,21.18,0.55,107.8,111.36,16.98,99.5,0.541,19.2,0.766,37.29,0.358,25.27,13.59,9.32,30.1,6.29,4.49,13.08,7.56,32.79,26.1,0.54,105.25,111.93,17.63
21900269,0,102.31,0.538,23.66,0.767,31.44,0.341,24.11,12.28,9.13,30.42,8.9,5.07,15.82,7.58,28.72,20.7,0.533,105.59,107.45,17.01,111.95,0.573,22.65,0.793,35.89,0.378,23.97,13.1,9.5,36.16,9.38,5.68,18.05,8.43,36.21,29.02,0.5,109.93,103.33,21.1
21900270,0,114.34,0.559,19.93,0.784,34.62,0.37,21.92,15.84,10.49,33.25,6.5,2.62,11.97,7.26,31.69,22.51,0.563,106.27,114.14,16.68,129.47,0.592,28.59,0.754,38.47,0.359,30.01,15.6,8.93,42.76,7.86,5.84,14.92,8.71,42.46,29.94,0.492,111.85,100.19,18.46
21900271,0,111.05,0.549,24.7,0.719,26.72,0.349,17.64,13.53,13.54,36.5,7.21,5.35,12.22,7.71,35.38,24.76,0.542,105.46,110.85,22.62,116.25,0.574,26.69,0.757,30.16,0.372,25.14,14.05,11.63,37.13,8.66,4.89,15.5,8.36,31.41,18.21,0.523,109.49,106.54,21.25
21900272,1,114.41,0.572,20.54,0.808,30.12,0.378,24.16,12.13,8.41,34.59,7.13,5.0,14.89,6.23,36.21,23.64,0.514,108.67,106.88,19.26,111.75,0.559,25.33,0.774,34.13,0.319,22.63,16.25,9.73,32.26,8.47,4.37,15.92,7.62,38.12,21.53,0.544,105.82,113.5,22.65
21900273,1,114.42,0.566,26.53,0.784,33.29,0.366,28.89,15.06,7.68,35.03,6.56,3.69,12.81,6.54,30.66,25.66,0.513,110.83,106.79,18.34,99.22,0.544,21.45,0.807,25.23,0.314,25.84,13.53,9.87,34.25,8.41,5.12,17.0,6.91,39.65,25.52,0.536,103.18,111.13,19.99
21900274,0,119.65,0.571,22.85,0.759,31.05,0.358,27.42,14.41,10.66,37.03,7.38,6.21,14.09,7.28,44.87,27.06,0.513,107.48,108.88,21.56,113.6,0.586,25.07,0.783,35.52,0.381,24.64,15.25,7.57,34.77,6.08,3.95,11.59,6.42,34.39,22.3,0.515,110.8,107.5,18.88
21900275,1,115.04,0.588,26.84,0.807,28.53,0.368,23.35,13.42,8.57,35.53,7.67,5.41,15.19,7.59,39.32,22.14,0.522,110.32,107.16,17.71,114.55,0.571,23.76,0.758,40.32,0.371,23.88,13.8,8.86,33.2,7.56,4.9,15.96,7.84,36.22,23.91,0.533,108.95,110.54,21.8
21900276,1,119.59,0.574,24.1,0.846,30.71,0.37,25.38,12.28,7.53,35.0,7.18,4.75,13.7,7.64,34.88,23.19,0.546,110.28,112.12,18.43,132.47,0.584,31.9,0.796,32.6,0.384,26.33,15.78,12.06,40.83,8.35,5.34,16.81,7.84,37.76,25.01,0.501,113.15,105.83,21.46
21900277,0,118.9,0.58,26.29,0.828,36.08,0.36,27.72,14.3,9.02,33.88,7.26,3.52,14.36,6.98,36.7,21.62,0.551,111.23,110.09,22.44,120.92,0.59,27.24,0.775,42.53,0.37,23.69,12.49,11.09,37.25,6.35,5.28,13.08,6.51,42.71,24.43,0.519,115.1,109.67,19.49
21900278,1,122.62,0.573,23.69,0.81,33.64,0.393,21.69,12.79,10.06,35.74,5.87,6.39,11.84,6.52,36.88,21.44,0.531,112.22,111.85,20.75,108.3,0.545,21.28,0.779,35.95,0.346,24.53,15.57,10.08,33.04,10.08,3.14,17.38,8.35,30.18,23.19,0.547,104.75,107.56,20.94
21900279,1,119.94,0.574,28.73,0.733,32.27,0.346,29.7,16.07,10.56,36.31,9.02,6.26,16.99,8.16,32.43,22.51,0.515,111.11,105.43,19.29,130.24,0.561,26.36,0.811,37.77,0.381,27.8,13.73,8.31,31.34,6.87,3.77,11.76,7.02,33.92,22.7,0.559,110.36,115.68,18.38
21900280,1,105.53,0.571,16.52,0.807,36.83,0.373,21.08,12.79,10.42,33.14,7.11,4.51,15.16,6.89,38.68,26.38,0.54,108.72,110.01,21.58,115.19,0.565,20.43,0.822,33.26,0.37,27.06,12.73,8.77,30.48,8.45,3.64,15.5,7.24,27.35,22.89,0.529,111.82,108.41,17.54
21900281,1,113.64,0.571,25.22,0.753,29.83,0.363,25.59,13.86,11.93,39.65,8.43,5.46,15.21,8.48,35.87,18.67,0.518,109.26,106.21,20.98,114.41,0.572,20.54,0.808,30.12,0.378,24.16,12.13,8.41,34.59,7.13,5.0,14.89,6.23,36.21,23.64,0.514,108.67,106.88,19.26
21900282,1,119.08,0.58,27.2,0.797,43.84,0.349,24.16,15.05,9.94,33.96,8.55,4.36,16.54,8.62,33.04,22.15,0.54,111.82,108.33,22.96,110.68,0.561,24.19,0.771,34.72,0.313,22.7,15.63,10.2,32.93,8.15,4.65,15.25,7.01,39.39,21.86,0.544,105.17,113.2,23.36
21900283,1,128.85,0.593,28.29,0.74,37.63,0.364,31.78,16.7,9.47,44.61,7.73,3.86,14.9,8.7,33.96,30.31,0.498,111.26,100.62,19.56,101.9,0.542,19.21,0.776,38.09,0.354,25.5,13.8,9.71,30.47,6.73,3.86,13.52,7.53,32.13,25.77,0.55,105.36,112.21,17.55
21900284,0,103.92,0.56,23.0,0.712,35.04,0.34,21.68,13.01,11.32,39.02,6.38,5.3,12.44,7.57,42.61,21.75,0.504,107.23,107.34,20.23,115.4,0.567,27.81,0.782,32.57,0.357,28.52,14.56,8.09,32.87,7.18,3.94,14.06,7.0,28.17,27.04,0.505,110.77,107.22,18.2
21900285,0,104.82,0.537,23.64,0.688,25.32,0.327,18.19,13.16,13.72,36.68,7.23,5.69,11.9,7.43,37.55,25.66,0.544,104.0,110.75,22.63,121.39,0.569,25.53,0.8,37.6,0.37,24.37,13.81,11.14,34.82,8.59,5.8,17.51,7.95,35.97,26.48,0.514,112.83,105.15,21.7
21900286,0,120.17,0.563,29.06,0.764,40.06,0.347,26.7,16.83,10.88,35.23,8.98,6.62,18.21,7.91,37.95,23.43,0.535,107.74,110.94,20.87,111.15,0.562,19.39,0.779,39.18,0.365,23.3,12.23,7.55,31.5,8.46,5.08,17.08,7.69,36.7,28.74,0.538,108.14,109.59,22.26
21900287,0,119.94,0.574,28.73,0.733,32.27,0.346,29.7,16.07,10.56,36.31,9.02,6.26,16.99,8.16,32.43,22.51,0.515,111.11,105.43,19.29,120.92,0.59,27.24,0.775,42.53,0.37,23.69,12.49,11.09,37.25,6.35,5.28,13.08,6.51,42.71,24.43,0.519,115.1,109.67,19.49
21900288,1,110.28,0.55,22.74,0.756,34.48,0.356,27.01,14.63,8.75,30.32,6.94,3.84,14.05,7.43,31.35,21.18,0.55,107.8,111.36,16.98,111.96,0.576,22.84,0.821,29.77,0.366,26.49,12.46,8.32,35.57,7.65,4.92,14.32,7.84,35.33,24.07,0.546,110.67,111.58,19.29
