21500604,0,104.21,0.685,24.39,0.716,20.15,0.357,27.59,14.63,8.47,32.98,8.47,4.11,20.92,108.22,0.579,23.88,0.794,28.37,0.328,25.19,13.36,10.63,31.88,10.08,4.05,21.14
21500605,1,102.31,0.553,25.71,0.65,28.43,0.347,19.53,13.13,12.04,32.88,7.49,3.15,18.23,114.79,0.663,22.27,0.741,31.36,0.417,30.36,14.74,10.19,36.9,8.53,6.32,19.5
21500606,1,100.19,0.597,20.62,0.701,26.68,0.349,22.25,16.31,9.67,33.32,8.85,5.48,21.09,111.77,0.618,24.47,0.765,30.9,0.387,23.01,14.55,10.38,33.72,6.65,4.51,21.2
21500607,1,98.76,0.573,24.66,0.789,16.04,0.324,19.02,12.83,10.95,31.96,8.96,4.53,21.9,91.48,0.632,19.34,0.806,20.91,0.353,18.61,11.24,9.31,30.45,5.56,5.2,18.25
21500608,1,96.31,0.682,22.91,0.734,27.18,0.362,18.9,13.85,9.32,31.46,7.12,5.18,18.77,101.25,0.57,25.34,0.796,27.06,0.314,17.66,13.42,9.75,31.65,7.57,3.67,18.92
21500609,0,107.23,0.697,20.92,0.823,36.8,0.36,24.89,12.44,4.77,23.7,9.13,3.71,20.25,112.27,0.568,28.07,0.727,23.86,0.361,27.44,17.14,9.25,34.38,9.25,3.78,19.24
21500610,1,108.46,0.612,29.75,0.81,16.63,0.34,22.85,14.48,9.84,30.2,7.92,4.75,18.21,106.81,0.603,23.39,0.749,28.23,0.343,19.47,16.13,10.72,31.11,7.14,3.34,21.32
21500611,1,116.22,0.638,27.87,0.781,22.23,0.345,23.13,16.02,13.77,37.8,7.33,6.54,19.63,102.92,0.588,25.41,0.745,19.24,0.348,16.43,12.0,10.16,35.35,6.81,7.35,17.3
21500612,1,109.3,0.661,20.81,0.816,20.93,0.383,26.43,13.03,9.45,34.08,8.37,5.98,16.14,102.18,0.581,21.79,0.813,30.48,0.363,25.22,12.45,6.76,29.95,6.87,2.25,17.5
21500613,1,105.98,0.588,26.58,0.777,24.23,0.341,21.67,13.85,11.39,32.39,7.59,4.69,18.65,106.3,0.679,22.17,0.8,25.17,0.352,19.17,15.0,11.22,34.7,9.0,5.48,20.61
21500614,0,103.1,0.576,27.04,0.805,26.81,0.316,18.1,13.29,9.74,30.93,7.1,4.12,18.79,109.43,0.63,32.93,0.691,28.73,0.341,22.07,15.53,11.91,34.34,10.04,5.72,19.97
21500615,1,101.59,0.586,22.11,0.81,22.44,0.36,19.12,11.72,9.73,33.16,5.31,5.2,18.02,100.25,0.568,22.35,0.698,26.45,0.347,22.46,15.93,9.96,33.2,8.85,6.42,21.02
21500616,1,100.45,0.613,23.74,0.816,31.42,0.354,23.05,12.5,8.83,34.29,6.99,5.39,17.31,94.41,0.656,22.11,0.736,26.71,0.363,19.01,13.91,10.19,31.8,7.2,4.35,18.76
21500617,0,109.82,0.628,24.76,0.729,22.33,0.368,28.0,14.93,7.98,30.9,8.45,3.82,19.44,111.77,0.618,24.47,0.765,30.9,0.387,23.01,14.55,10.38,33.72,6.65,4.51,21.2
21500618,1,101.47,0.547,25.68,0.801,18.48,0.333,23.38,12.53,8.98,29.65,9.08,4.18,20.04,108.49,0.588,23.68,0.791,25.33,0.348,19.61,12.67,9.03,31.72,7.49,4.41,18.94
21500619,0,102.31,0.553,25.71,0.65,28.43,0.347,19.53,13.13,12.04,32.88,7.49,3.15,18.23,106.81,0.587,22.83,0.811,21.05,0.374,22.16,13.3,9.86,34.57,6.09,5.87,16.62
21500620,1,105.77,0.605,20.08,0.783,28.56,0.363,29.23,16.18,7.25,33.92,9.6,5.69,17.74,104.75,0.637,18.77,0.752,20.57,0.36,22.6,12.91,10.88,33.36,7.41,4.9,20.45
21500621,1,107.08,0.607,28.37,0.79,22.85,0.377,19.32,12.14,10.71,34.11,7.18,5.52,18.99,100.43,0.611,19.16,0.771,19.97,0.358,23.67,14.43,8.89,29.55,7.39,3.35,16.28
21500622,0,107.08,0.592,22.62,0.758,31.09,0.359,24.98,12.97,9.97,32.69,7.4,3.22,18.54,114.79,0.663,22.27,0.741,31.36,0.417,30.36,14.74,10.19,36.9,8.53,6.32,19.5
21500623,1,102.18,0.581,21.79,0.813,30.48,0.363,25.22,12.45,6.76,29.95,6.87,2.25,17.5,108.22,0.579,23.88,0.794,28.37,0.328,25.19,13.36,10.63,31.88,10.08,4.05,21.14
21500624,1,105.77,0.661,27.26,0.699,30.39,0.369,22.19,11.34,7.48,30.87,8.44,5.07,19.18,104.33,0.61,31.22,0.683,27.33,0.35,23.22,15.33,11.78,33.44,10.11,5.78,21.0
21500625,0,102.92,0.588,25.41,0.745,19.24,0.348,16.43,12.0,10.16,35.35,6.81,7.35,17.3,103.9,0.581,24.66,0.747,15.07,0.364,24.01,14.75,10.12,31.44,8.4,6.35,19.7
21500626,1,113.88,0.557,24.5,0.809,27.4,0.352,24.91,14.01,7.47,30.0,8.1,4.15,18.69,108.46,0.612,29.75,0.81,16.63,0.34,22.85,14.48,9.84,30.2,7.92,4.75,18.21
21500627,0,105.98,0.588,26.58,0.777,24.23,0.341,21.67,13.85,11.39,32.39,7.59,4.69,18.65,116.22,0.638,27.87,0.781,22.23,0.345,23.13,16.02,13.77,37.8,7.33,6.54,19.63
21500628,0,105.01,0.591,22.63,0.755,25.91,0.349,18.1,15.95,12.56,34.29,7.02,3.96,22.52,106.43,0.652,23.82,0.768,22.1,0.356,18.66,14.98,12.03,37.07,8.96,6.26,22.1
21500629,0,104.75,0.637,18.77,0.752,20.57,0.36,22.6,12.91,10.88,33.36,7.41,4.9,20.45,100.25,0.568,22.35,0.698,26.45,0.347,22.46,15.93,9.96,33.2,8.85,6.42,21.02
21500630,1,109.82,0.628,24.76,0.729,22.33,0.368,28.0,14.93,7.98,30.9,8.45,3.82,19.44,95.44,0.641,22.46,0.731,20.02,0.355,12.92,10.82,11.17,38.06,6.4,8.15,18.86
21500631,0,100.43,0.611,19.16,0.771,19.97,0.358,23.67,14.43,8.89,29.55,7.39,3.35,16.28,109.83,0.587,22.37,0.77,31.26,0.356,26.65,13.81,9.85,32.76,7.28,3.1,18.31
21500632,1,101.38,0.594,22.25,0.806,22.48,0.348,21.23,12.15,9.65,34.06,5.79,5.34,17.94,94.41,0.656,22.11,0.736,26.71,0.363,19.01,13.91,10.19,31.8,7.2,4.35,18.76
21500633,1,107.08,0.607,28.37,0.79,22.85,0.377,19.32,12.14,10.71,34.11,7.18,5.52,18.99,108.22,0.579,23.88,0.794,28.37,0.328,25.19,13.36,10.63,31.88,10.08,4.05,21.14
21500634,0,106.81,0.587,22.83,0.811,21.05,0.374,22.16,13.3,9.86,34.57,6.09,5.87,16.62,114.79,0.663,22.27,0.741,31.36,0.417,30.36,14.74,10.19,36.9,8.53,6.32,19.5
21500635,0,109.43,0.63,32.93,0.691,28.73,0.341,22.07,15.53,11.91,34.34,10.04,5.72,19.97,102.31,0.553,25.71,0.65,28.43,0.347,19.53,13.13,12.04,32.88,7.49,3.15,18.23
21500636,1,116.22,0.638,27.87,0.781,22.23,0.345,23.13,16.02,13.77,37.8,7.33,6.54,19.63,100.45,0.613,23.74,0.816,31.42,0.354,23.05,12.5,8.83,34.29,6.99,5.39,17.31
21500637,1,96.8,0.67,22.0,0.777,28.66,0.36,24.14,12.57,8.3,30.3,7.04,2.51,18.73,108.46,0.612,29.75,0.81,16.63,0.34,22.85,14.48,9.84,30.2,7.92,4.75,18.21
21500638,0,103.1,0.576,27.04,0.805,26.81,0.316,18.1,13.29,9.74,30.93,7.1,4.12,18.79,112.27,0.568,28.07,0.727,23.86,0.361,27.44,17.14,9.25,34.38,9.25,3.78,19.24
21500639,0,111.77,0.618,24.47,0.765,30.9,0.387,23.01,14.55,10.38,33.72,6.65,4.51,21.2,104.98,0.619,20.29,0.793,29.48,0.362,26.75,14.96,7.14,33.67,9.41,5.78,17.46
21500640,1,108.18,0.594,22.78,0.759,28.79,0.354,24.6,13.32,11.28,34.38,7.31,3.87,19.02,110.43,0.655,27.82,0.714,30.67,0.368,23.66,12.24,7.13,31.86,8.32,4.75,19.73
21500641,1,113.1,0.581,24.55,0.804,25.42,0.349,26.19,14.14,8.11,31.56,8.66,4.16,19.62,102.31,0.553,25.71,0.65,28.43,0.347,19.53,13.13,12.04,32.88,7.49,3.15,18.23
21500642,0,105.98,0.588,26.58,0.777,24.23,0.341,21.67,13.85,11.39,32.39,7.59,4.69,18.65,103.49,0.563,26.03,0.81,18.93,0.335,23.88,12.8,9.47,30.55,8.18,4.41,20.33
21500643,1,108.47,0.604,27.45,0.709,22.05,0.362,27.9,16.77,10.69,34.88,8.89,4.28,20.37,104.98,0.619,20.29,0.793,29.48,0.362,26.75,14.96,7.14,33.67,9.41,5.78,17.46
21500644,0,89.86,0.701,23.43,0.72,16.57,0.302,17.86,16.29,13.29,33.71,6.86,3.71,22.43,108.79,0.729,19.78,0.833,22.68,0.378,23.08,12.26,9.23,35.21,8.97,6.07,17.01
21500645,0,106.03,0.592,20.02,0.764,22.99,0.359,24.2,13.31,10.01,32.78,8.14,4.4,19.14,104.71,0.702,21.77,0.816,36.19,0.365,20.03,11.35,7.88,32.99,7.08,5.08,17.63
21500646,1,108.87,0.593,24.18,0.808,30.43,0.336,25.09,13.28,9.54,31.45,9.99,3.29,20.89,106.81,0.587,22.83,0.811,21.05,0.374,22.16,13.3,9.86,34.57,6.09,5.87,16.62
21500647,0,100.43,0.611,19.16,0.771,19.97,0.358,23.67,14.43,8.89,29.55,7.39,3.35,16.28,94.41,0.656,22.11,0.736,26.71,0.363,19.01,13.91,10.19,31.8,7.2,4.35,18.76
21500648,0,101.38,0.594,22.25,0.806,22.48,0.348,21.23,12.15,9.65,34.06,5.79,5.34,17.94,110.43,0.655,27.82,0.714,30.67,0.368,23.66,12.24,7.13,31.86,8.32,4.75,19.73
21500649,1,107.08,0.607,28.37,0.79,22.85,0.377,19.32,12.14,10.71,34.11,7.18,5.52,18.99,100.24,0.684,23.84,0.768,19.1,0.345,18.18,11.99,8.17,32.14,6.72,4.74,18.57
21500650,1,107.99,0.665,27.66,0.755,35.33,0.345,23.76,14.71,8.8,27.53,10.43,4.27,19.24,103.9,0.581,24.66,0.747,15.07,0.364,24.01,14.75,10.12,31.44,8.4,6.35,19.7
21500651,0,102.18,0.581,21.79,0.813,30.48,0.363,25.22,12.45,6.76,29.95,6.87,2.25,17.5,120.18,0.665,27.16,0.805,25.96,0.343,25.96,16.71,11.66,37.14,7.93,5.77,19.23
21500652,1,114.79,0.663,22.27,0.741,31.36,0.417,30.36,14.74,10.19,36.9,8.53,6.32,19.5,106.3,0.679,22.17,0.8,25.17,0.352,19.17,15.0,11.22,34.7,9.0,5.48,20.61
21500653,0,103.1,0.576,27.04,0.805,26.81,0.316,18.1,13.29,9.74,30.93,7.1,4.12,18.79,102.71,0.702,18.25,0.804,22.2,0.385,28.58,13.4,8.17,32.28,9.06,5.87,16.97
21500655,1,103.72,0.737,22.41,0.824,35.51,0.373,21.0,11.56,7.47,31.29,6.91,4.65,17.33,101.38,0.594,22.25,0.806,22.48,0.348,21.23,12.15,9.65,34.06,5.79,5.34,17.94
21500657,1,115.02,0.59,25.65,0.79,26.09,0.356,26.88,14.78,8.18,33.04,9.07,3.92,18.93,103.9,0.581,24.66,0.747,15.07,0.364,24.01,14.75,10.12,31.44,8.4,6.35,19.7
21500658,1,108.46,0.612,29.75,0.81,16.63,0.34,22.85,14.48,9.84,30.2,7.92,4.75,18.21,103.49,0.563,26.03,0.81,18.93,0.335,23.88,12.8,9.47,30.55,8.18,4.41,20.33
21500659,0,109.83,0.587,22.37,0.77,31.26,0.356,26.65,13.81,9.85,32.76,7.28,3.1,18.31,106.81,0.587,22.83,0.811,21.05,0.374,22.16,13.3,9.86,34.57,6.09,5.87,16.62
21500660,1,95.89,0.676,23.64,0.721,21.66,0.348,16.11,15.06,13.21,34.08,6.34,3.7,22.72,99.76,0.669,17.47,0.81,28.54,0.366,25.96,14.15,6.4,31.0,8.73,4.55,17.84
21500661,1,107.11,0.6,26.0,0.811,29.1,0.343,21.88,13.75,8.13,28.87,7.68,3.89,17.64,102.31,0.553,25.71,0.65,28.43,0.347,19.53,13.13,12.04,32.88,7.49,3.15,18.23
21500662,1,111.77,0.618,24.47,0.765,30.9,0.387,23.01,14.55,10.38,33.72,6.65,4.51,21.2,103.1,0.576,27.04,0.805,26.81,0.316,18.1,13.29,9.74,30.93,7.1,4.12,18.79
21500663,1,108.47,0.604,27.45,0.709,22.05,0.362,27.9,16.77,10.69,34.88,8.89,4.28,20.37,106.6,0.631,22.01,0.788,25.96,0.369,20.1,14.36,9.93,32.54,8.73,5.02,19.38
21500665,1,106.76,0.635,26.96,0.749,34.32,0.349,24.82,14.61,9.26,27.91,10.57,4.39,20.54,104.8,0.61,21.32,0.809,32.44,0.36,25.41,12.02,4.76,27.67,6.92,2.38,17.69
21500666,1,107.08,0.607,28.37,0.79,22.85,0.377,19.32,12.14,10.71,34.11,7.18,5.52,18.99,110.43,0.655,27.82,0.714,30.67,0.368,23.66,12.24,7.13,31.86,8.32,4.75,19.73
21500656,0,100.59,0.557,23.04,0.704,29.53,0.344,19.14,15.14,9.52,32.01,8.0,6.49,20.77,108.22,0.579,23.88,0.794,28.37,0.328,25.19,13.36,10.63,31.88,10.08,4.05,21.14
21500664,1,102.22,0.615,19.0,0.779,18.18,0.365,22.61,14.22,9.21,29.72,6.88,3.38,16.2,120.06,0.664,27.21,0.803,27.09,0.352,23.99,15.99,11.46,36.28,7.52,5.73,18.5
21500667,1,109.83,0.587,22.37,0.77,31.26,0.356,26.65,13.81,9.85,32.76,7.28,3.1,18.31,104.7,0.624,27.52,0.797,16.33,0.343,23.41,14.39,10.5,31.63,7.88,5.14,19.64
21500668,0,106.87,0.6,21.86,0.754,25.04,0.368,26.47,13.73,8.02,29.66,8.57,3.51,17.9,108.22,0.579,23.88,0.794,28.37,0.328,25.19,13.36,10.63,31.88,10.08,4.05,21.14
21500669,0,108.06,0.588,23.77,0.81,20.28,0.367,21.52,13.52,11.94,36.96,5.97,6.08,16.79,100.67,0.623,23.24,0.776,19.68,0.331,19.57,12.57,8.54,31.9,6.64,4.03,16.72
21500670,1,101.47,0.547,25.68,0.801,18.48,0.333,23.38,12.53,8.98,29.65,9.08,4.18,20.04,106.03,0.592,20.02,0.764,22.99,0.359,24.2,13.31,10.01,32.78,8.14,4.4,19.14
21500671,0,113.1,0.581,24.55,0.804,25.42,0.349,26.19,14.14,8.11,31.56,8.66,4.16,19.62,106.76,0.635,26.96,0.749,34.32,0.349,24.82,14.61,9.26,27.91,10.57,4.39,20.54
21500672,0,105.98,0.588,26.58,0.777,24.23,0.341,21.67,13.85,11.39,32.39,7.59,4.69,18.65,105.77,0.605,20.08,0.783,28.56,0.363,29.23,16.18,7.25,33.92,9.6,5.69,17.74
21500673,0,100.85,0.61,24.81,0.728,21.72,0.358,17.84,13.84,12.23,33.62,7.2,5.72,18.64,102.31,0.553,25.71,0.65,28.43,0.347,19.53,13.13,12.04,32.88,7.49,3.15,18.23
21500674,0,112.27,0.568,28.07,0.727,23.86,0.361,27.44,17.14,9.25,34.38,9.25,3.78,19.24,103.72,0.737,22.41,0.824,35.51,0.373,21.0,11.56,7.47,31.29,6.91,4.65,17.33
21500675,1,114.79,0.663,22.27,0.741,31.36,0.417,30.36,14.74,10.19,36.9,8.53,6.32,19.5,111.5,0.689,20.22,0.828,21.83,0.381,26.29,12.78,8.56,32.37,8.43,5.46,16.5
21500676,0,105.65,0.601,23.12,0.763,23.34,0.368,19.77,14.52,11.06,34.84,8.71,5.7,21.0,105.77,0.661,27.26,0.699,30.39,0.369,22.19,11.34,7.48,30.87,8.44,5.07,19.18
21500677,1,92.51,0.577,20.52,0.707,32.08,0.346,23.81,15.19,7.94,31.18,9.3,5.56,20.41,100.74,0.631,24.42,0.724,21.84,0.343,15.95,15.34,13.37,35.71,6.75,4.05,23.31
21500678,0,102.22,0.615,19.0,0.779,18.18,0.365,22.61,14.22,9.21,29.72,6.88,3.38,16.2,100.67,0.623,23.24,0.776,19.68,0.331,19.57,12.57,8.54,31.9,6.64,4.03,16.72
21500679,0,91.48,0.632,19.34,0.806,20.91,0.353,18.61,11.24,9.31,30.45,5.56,5.2,18.25,122.06,0.66,28.81,0.784,24.93,0.354,23.75,16.46,13.17,37.39,7.06,6.23,19.28
21500680,1,107.08,0.607,28.37,0.79,22.85,0.377,19.32,12.14,10.71,34.11,7.18,5.52,18.99,103.5,0.633,23.12,0.724,20.91,0.361,26.6,13.71,8.71,32.41,8.94,4.07,19.63
21500681,1,103.9,0.581,24.66,0.747,15.07,0.364,24.01,14.75,10.12,31.44,8.4,6.35,19.7,106.03,0.592,20.02,0.764,22.99,0.359,24.2,13.31,10.01,32.78,8.14,4.4,19.14
21500682,1,111.77,0.618,24.47,0.765,30.9,0.387,23.01,14.55,10.38,33.72,6.65,4.51,21.2,108.47,0.604,27.45,0.709,22.05,0.362,27.9,16.77,10.69,34.88,8.89,4.28,20.37
21500683,0,92.83,0.611,23.83,0.8,19.66,0.327,16.33,12.27,11.32,32.41,7.39,4.53,19.9,104.54,0.629,20.77,0.818,32.57,0.359,24.9,11.8,4.96,29.03,6.49,2.83,17.11
21500684,1,109.83,0.587,22.37,0.77,31.26,0.356,26.65,13.81,9.85,32.76,7.28,3.1,18.31,93.47,0.647,23.5,0.72,16.78,0.315,16.78,16.01,13.43,34.99,6.84,3.87,23.37
21500685,1,108.22,0.579,23.88,0.794,28.37,0.328,25.19,13.36,10.63,31.88,10.08,4.05,21.14,105.98,0.588,26.58,0.777,24.23,0.341,21.67,13.85,11.39,32.39,7.59,4.69,18.65
21500686,1,102.31,0.553,25.71,0.65,28.43,0.347,19.53,13.13,12.04,32.88,7.49,3.15,18.23,92.51,0.577,20.52,0.707,32.08,0.346,23.81,15.19,7.94,31.18,9.3,5.56,20.41
21500687,0,104.98,0.619,20.29,0.793,29.48,0.362,26.75,14.96,7.14,33.67,9.41,5.78,17.46,105.77,0.661,27.26,0.699,30.39,0.369,22.19,11.34,7.48,30.87,8.44,5.07,19.18
21500688,0,104.7,0.624,27.52,0.797,16.33,0.343,23.41,14.39,10.5,31.63,7.88,5.14,19.64,121.09,0.647,29.79,0.788,23.94,0.354,26.35,17.3,12.83,37.12,7.22,6.07,19.36
21500689,1,111.5,0.689,20.22,0.828,21.83,0.381,26.29,12.78,8.56,32.37,8.43,5.46,16.5,104.33,0.61,31.22,0.683,27.33,0.35,23.22,15.33,11.78,33.44,10.11,5.78,21.0
21500690,1,100.85,0.61,24.81,0.728,21.72,0.358,17.84,13.84,12.23,33.62,7.2,5.72,18.64,103.42,0.652,21.66,0.825,36.84,0.369,23.99,12.97,7.34,32.8,6.85,4.77,16.16
21500691,1,114.55,0.666,20.13,0.785,33.25,0.415,31.03,14.79,8.45,34.48,8.79,5.23,19.13,96.73,0.689,20.0,0.778,30.07,0.357,25.62,12.55,6.14,27.71,6.54,3.66,18.3
21500692,1,105.65,0.601,23.12,0.763,23.34,0.368,19.77,14.52,11.06,34.84,8.71,5.7,21.0,105.77,0.605,20.08,0.783,28.56,0.363,29.23,16.18,7.25,33.92,9.6,5.69,17.74
21500693,0,106.7,0.603,23.94,0.724,22.51,0.363,27.14,14.46,8.72,31.78,9.05,4.08,19.42,104.92,0.572,25.82,0.777,24.2,0.341,24.2,14.1,11.28,32.44,7.49,4.23,19.2
21500694,1,107.08,0.607,28.37,0.79,22.85,0.377,19.32,12.14,10.71,34.11,7.18,5.52,18.99,90.28,0.723,19.19,0.793,19.48,0.35,17.77,11.37,10.24,30.57,5.55,4.55,19.05
21500695,1,101.47,0.547,25.68,0.801,18.48,0.333,23.38,12.53,8.98,29.65,9.08,4.18,20.04,103.01,0.588,23.74,0.757,15.25,0.364,23.63,14.48,10.24,31.69,8.49,5.23,18.73
21500696,1,92.54,0.649,18.68,0.77,25.63,0.35,21.34,12.25,8.71,29.67,7.95,2.4,20.07,108.47,0.604,27.45,0.709,22.05,0.362,27.9,16.77,10.69,34.88,8.89,4.28,20.37
21500697,0,95.71,0.587,21.48,0.789,22.44,0.309,16.71,12.77,11.46,33.65,7.4,4.42,20.05,104.94,0.594,21.77,0.805,16.73,0.37,22.11,13.06,11.46,34.48,5.73,5.73,16.38
21500698,1,108.22,0.579,23.88,0.794,28.37,0.328,25.19,13.36,10.63,31.88,10.08,4.05,21.14,106.03,0.592,20.02,0.764,22.99,0.359,24.2,13.31,10.01,32.78,8.14,4.4,19.14
21500699,0,102.31,0.553,25.71,0.65,28.43,0.347,19.53,13.13,12.04,32.88,7.49,3.15,18.23,107.08,0.592,22.62,0.758,31.09,0.359,24.98,12.97,9.97,32.69,7.4,3.22,18.54
21500700,1,104.94,0.606,24.4,0.809,21.95,0.34,18.09,12.26,10.27,33.5,5.37,5.49,18.33,100.74,0.631,24.42,0.724,21.84,0.343,15.95,15.34,13.37,35.71,6.75,4.05,23.31
21500701,1,121.09,0.647,29.79,0.788,23.94,0.354,26.35,17.3,12.83,37.12,7.22,6.07,19.36,104.33,0.61,31.22,0.683,27.33,0.35,23.22,15.33,11.78,33.44,10.11,5.78,21.0
21500703,0,103.01,0.588,23.74,0.757,15.25,0.364,23.63,14.48,10.24,31.69,8.49,5.23,18.73,102.61,0.596,22.84,0.771,19.77,0.322,22.84,13.52,8.18,31.48,6.7,3.64,16.93
21500702,1,102.83,0.593,22.24,0.812,28.73,0.364,24.55,12.33,7.93,31.6,6.61,2.42,17.72,100.43,0.611,19.16,0.771,19.97,0.358,23.67,14.43,8.89,29.55,7.39,3.35,16.28
21500704,1,100.85,0.61,24.81,0.728,21.72,0.358,17.84,13.84,12.23,33.62,7.2,5.72,18.64,104.7,0.624,27.52,0.797,16.33,0.343,23.41,14.39,10.5,31.63,7.88,5.14,19.64
21500705,1,111.77,0.618,24.47,0.765,30.9,0.387,23.01,14.55,10.38,33.72,6.65,4.51,21.2,103.12,0.654,21.83,0.796,34.01,0.372,21.59,11.82,8.68,34.73,6.39,4.58,14.95
21500706,1,107.45,0.661,27.73,0.703,27.13,0.379,23.07,11.83,7.89,30.72,8.49,4.78,19.12,92.83,0.611,23.83,0.8,19.66,0.327,16.33,12.27,11.32,32.41,7.39,4.53,19.9
21500707,0,100.59,0.557,23.04,0.704,29.53,0.344,19.14,15.14,9.52,32.01,8.0,6.49,20.77,118.0,0.702,20.26,0.797,34.98,0.421,29.79,14.84,8.36,35.33,8.36,5.53,19.31
21500708,1,107.08,0.607,28.37,0.79,22.85,0.377,19.32,12.14,10.71,34.11,7.18,5.52,18.99,102.6,0.578,26.84,0.657,25.82,0.344,20.13,13.54,12.4,33.9,7.39,3.53,18.65
21500709,1,105.29,0.624,21.41,0.797,26.12,0.365,20.24,14.35,10.24,33.18,8.82,4.94,19.88,104.92,0.572,25.82,0.777,24.2,0.341,24.2,14.1,11.28,32.44,7.49,4.23,19.2
21500710,1,107.84,0.606,23.27,0.782,25.46,0.348,21.2,12.44,8.3,31.45,8.41,4.15,19.01,100.43,0.611,19.16,0.771,19.97,0.358,23.67,14.43,8.89,29.55,7.39,3.35,16.28
21500711,0,104.33,0.61,31.22,0.683,27.33,0.35,23.22,15.33,11.78,33.44,10.11,5.78,21.0,106.87,0.6,21.86,0.754,25.04,0.368,26.47,13.73,8.02,29.66,8.57,3.51,17.9
21500712,1,101.47,0.547,25.68,0.801,18.48,0.333,23.38,12.53,8.98,29.65,9.08,4.18,20.04,111.43,0.586,28.02,0.708,19.72,0.377,26.51,16.92,11.75,37.07,9.48,4.85,20.91
21500713,1,107.08,0.592,22.62,0.758,31.09,0.359,24.98,12.97,9.97,32.69,7.4,3.22,18.54,111.5,0.689,20.22,0.828,21.83,0.381,26.29,12.78,8.56,32.37,8.43,5.46,16.5
21500714,1,110.43,0.655,27.82,0.714,30.67,0.368,23.66,12.24,7.13,31.86,8.32,4.75,19.73,104.94,0.594,21.77,0.805,16.73,0.37,22.11,13.06,11.46,34.48,5.73,5.73,16.38
21500715,1,100.39,0.58,22.04,0.765,21.6,0.337,23.14,12.89,6.94,29.09,6.94,3.2,16.75,105.77,0.605,20.08,0.783,28.56,0.363,29.23,16.18,7.25,33.92,9.6,5.69,17.74
21500716,1,108.03,0.591,20.61,0.763,19.61,0.356,24.16,13.63,10.3,32.35,8.2,4.99,19.61,108.22,0.579,23.88,0.794,28.37,0.328,25.19,13.36,10.63,31.88,10.08,4.05,21.14
21500717,1,95.49,0.64,21.18,0.794,27.84,0.357,25.42,12.71,8.23,30.26,6.78,2.42,17.91,95.79,0.656,24.47,0.723,22.52,0.335,17.18,16.66,12.89,36.83,6.38,3.9,23.56
21500718,0,104.94,0.606,24.4,0.809,21.95,0.34,18.09,12.26,10.27,33.5,5.37,5.49,18.33,114.55,0.666,20.13,0.785,33.25,0.415,31.03,14.79,8.45,34.48,8.79,5.23,19.13
21500719,1,111.77,0.618,24.47,0.765,30.9,0.387,23.01,14.55,10.38,33.72,6.65,4.51,21.2,104.7,0.624,27.52,0.797,16.33,0.343,23.41,14.39,10.5,31.63,7.88,5.14,19.64
21500720,0,107.65,0.582,28.04,0.807,29.31,0.319,18.12,13.5,9.81,30.46,7.04,4.04,18.58,103.79,0.678,24.09,0.796,32.03,0.374,19.04,11.1,8.7,33.04,6.43,4.67,16.27
21500721,0,105.29,0.624,21.41,0.797,26.12,0.365,20.24,14.35,10.24,33.18,8.82,4.94,19.88,107.08,0.592,22.62,0.758,31.09,0.359,24.98,12.97,9.97,32.69,7.4,3.22,18.54
21500722,0,100.43,0.611,19.16,0.771,19.97,0.358,23.67,14.43,8.89,29.55,7.39,3.35,16.28,102.31,0.553,25.71,0.65,28.43,0.347,19.53,13.13,12.04,32.88,7.49,3.15,18.23
21500723,1,105.77,0.605,20.08,0.783,28.56,0.363,29.23,16.18,7.25,33.92,9.6,5.69,17.74,102.83,0.593,22.24,0.812,28.73,0.364,24.55,12.33,7.93,31.6,6.61,2.42,17.72
21500724,0,107.84,0.606,23.27,0.782,25.46,0.348,21.2,12.44,8.3,31.45,8.41,4.15,19.01,103.39,0.572,26.89,0.793,14.64,0.336,23.17,12.57,10.16,29.51,9.07,3.93,20.22
21500725,1,122.06,0.66,28.81,0.784,24.93,0.354,23.75,16.46,13.17,37.39,7.06,6.23,19.28,106.87,0.6,21.86,0.754,25.04,0.368,26.47,13.73,8.02,29.66,8.57,3.51,17.9
21500726,1,111.5,0.689,20.22,0.828,21.83,0.381,26.29,12.78,8.56,32.37,8.43,5.46,16.5,106.03,0.592,20.02,0.764,22.99,0.359,24.2,13.31,10.01,32.78,8.14,4.4,19.14
21500727,1,105.98,0.588,26.58,0.777,24.23,0.341,21.67,13.85,11.39,32.39,7.59,4.69,18.65,107.08,0.607,28.37,0.79,22.85,0.377,19.32,12.14,10.71,34.11,7.18,5.52,18.99
21500728,1,100.85,0.61,24.81,0.728,21.72,0.358,17.84,13.84,12.23,33.62,7.2,5.72,18.64,104.94,0.594,21.77,0.805,16.73,0.37,22.11,13.06,11.46,34.48,5.73,5.73,16.38
21500729,1,97.84,0.632,20.36,0.714,20.48,0.364,26.18,14.08,10.7,31.76,8.61,3.96,19.43,103.01,0.588,23.74,0.757,15.25,0.364,23.63,14.48,10.24,31.69,8.49,5.23,18.73
21500730,0,104.94,0.606,24.4,0.809,21.95,0.34,18.09,12.26,10.27,33.5,5.37,5.49,18.33,108.22,0.579,23.88,0.794,28.37,0.328,25.19,13.36,10.63,31.88,10.08,4.05,21.14
21500731,1,106.29,0.64,24.54,0.8,38.9,0.351,25.98,14.6,6.58,24.54,10.53,3.11,19.27,100.39,0.58,22.04,0.765,21.6,0.337,23.14,12.89,6.94,29.09,6.94,3.2,16.75
