game_id, win_result, home_pts, home_ ts_pct, home.fta, home.ft_pct, home.fg3a, home.fg3_pct, home.ast, home.tov, home.oreb, home.dreb, home.stl, home.blk, home.defl, home.lb_rec, home.cont_2, home.cont_3, home.defg_pct, home.off_rtg, home.def_rtg, home.pf, away.pts, away.ts_pct, away.fta, away.ft_pct, away.fg3a, away.fg3_pct, away.ast, away.tov, away.oreb, away.dreb, away.stl, away.blk, away.defl, away.lb_rec, away.cont_2, away.cont_3, away.defg_pct, away.off_rtg, away.def_rtg, away.pf
21600310,0,99.33,0.537,23.88,0.743,22.86,0.35,17.88,11.43,10.26,39.1,7.15,5.89,15.17,6.88,46.07,22.77,0.504,103.16,105.45,18.12,89.71,0.519,20.89,0.77,25.09,0.331,18.59,12.8,11.02,31.43,8.58,4.22,17.05,7.05,34.53,23.95,0.502,104.26,104.93,25.42
21600311,1,116.66,0.589,25.85,0.771,41.8,0.363,25.96,14.11,11.42,34.58,7.65,4.42,14.96,7.83,41.19,22.93,0.517,114.31,107.51,19.17,115.37,0.577,24.97,0.817,34.78,0.367,26.72,13.52,8.72,32.17,7.74,4.14,16.07,7.63,39.61,22.87,0.501,110.63,107.04,20.28
21600312,0,89.81,0.535,18.35,0.797,27.66,0.338,21.05,12.04,8.76,31.29,7.06,3.44,14.74,5.81,38.51,20.97,0.519,102.84,105.63,20.35,109.5,0.546,25.92,0.802,28.66,0.351,25.58,11.08,7.99,33.34,7.19,4.22,13.93,6.76,38.33,25.82,0.529,108.19,107.13,15.76
21600313,0,103.65,0.534,25.24,0.76,20.6,0.325,18.8,15.19,13.65,35.28,7.08,4.12,13.16,7.12,46.13,23.12,0.536,104.71,110.88,20.73,99.26,0.569,21.87,0.756,27.0,0.376,21.02,13.12,8.43,32.46,6.2,4.5,12.55,6.46,37.74,18.3,0.488,107.62,103.58,18.05
21600314,1,120.51,0.602,23.71,0.827,35.12,0.386,32.72,14.25,7.64,35.12,9.69,5.93,19.21,8.27,40.37,21.58,0.49,115.29,102.19,17.22,106.35,0.565,23.79,0.82,25.44,0.379,22.7,13.49,7.02,31.9,8.66,4.71,17.08,7.52,35.17,24.14,0.505,107.54,106.76,17.21
21600315,0,113.19,0.567,22.2,0.797,25.82,0.374,23.3,13.3,10.66,33.08,8.57,4.07,18.15,7.98,38.79,21.13,0.524,110.51,108.37,20.55,107.51,0.535,22.86,0.746,24.54,0.35,20.63,12.94,10.82,36.13,6.8,5.69,13.74,7.05,44.89,19.65,0.511,104.4,109.13,19.18
21600316,0,103.99,0.549,22.52,0.715,24.89,0.37,19.32,11.44,12.41,34.58,6.69,5.21,12.56,7.29,43.52,17.85,0.518,106.25,106.3,19.1,105.28,0.53,21.81,0.787,25.57,0.359,22.36,12.51,10.07,31.22,6.86,4.87,13.66,6.89,36.23,22.62,0.507,106.59,110.91,18.6
21600317,1,103.78,0.519,19.46,0.711,25.08,0.332,22.27,11.57,10.16,32.86,7.24,3.46,14.43,6.4,37.06,20.41,0.525,104.3,107.06,17.08,108.39,0.537,25.39,0.788,18.01,0.346,25.2,13.58,14.23,33.87,8.55,5.61,16.0,7.5,47.8,19.31,0.508,106.39,105.31,17.27
21600318,1,98.2,0.517,21.58,0.761,24.47,0.325,19.59,12.97,12.25,33.27,8.16,3.89,16.74,7.15,34.95,23.47,0.507,105.22,105.45,23.35,93.14,0.529,16.82,0.776,30.38,0.343,26.99,14.31,8.16,31.26,7.78,3.39,15.74,7.27,35.9,18.92,0.525,101.7,106.91,19.33
21600319,0,112.59,0.559,25.61,0.81,22.91,0.357,23.84,13.79,11.09,30.79,7.57,4.25,15.41,7.16,39.21,22.74,0.538,109.18,110.06,19.59,111.65,0.574,24.19,0.801,22.09,0.397,20.79,12.37,12.28,37.68,7.52,6.69,15.4,6.39,52.12,19.32,0.485,110.08,101.81,18.13
21600320,1,99.26,0.569,21.87,0.756,27.0,0.376,21.02,13.12,8.43,32.46,6.2,4.5,12.55,6.46,37.74,18.3,0.488,107.62,103.58,18.05,107.95,0.551,29.05,0.789,24.29,0.348,19.8,16.2,11.95,36.77,8.0,4.76,15.04,6.66,44.41,19.84,0.53,105.14,110.6,24.33
21600321,1,108.01,0.55,23.87,0.812,30.62,0.35,22.69,10.28,8.56,35.75,7.07,4.6,13.94,6.39,41.11,26.02,0.528,108.49,107.21,15.74,105.42,0.526,20.32,0.72,23.16,0.335,21.41,11.47,11.36,34.3,6.77,3.71,13.52,6.3,41.1,19.9,0.521,104.26,106.62,17.92
21600322,0,107.51,0.535,22.86,0.746,24.54,0.35,20.63,12.94,10.82,36.13,6.8,5.69,13.74,7.05,44.89,19.65,0.511,104.4,109.13,19.18,97.23,0.553,18.05,0.758,30.44,0.36,24.07,12.04,9.32,35.28,8.02,4.37,16.93,7.72,41.44,23.48,0.5,109.17,106.1,20.41
21600323,1,111.21,0.553,24.89,0.796,32.07,0.344,18.95,16.47,8.3,35.42,7.18,4.58,14.09,7.41,45.96,23.17,0.518,102.71,108.66,20.8,115.74,0.559,26.11,0.788,29.32,0.355,28.11,15.82,10.84,34.97,6.31,3.98,12.65,6.02,42.73,20.5,0.531,111.22,110.38,18.7
21600324,1,106.58,0.56,24.67,0.73,26.27,0.371,24.09,15.14,9.98,34.19,7.69,4.47,15.74,6.55,40.7,23.37,0.515,104.51,105.19,16.86,103.99,0.549,22.52,0.715,24.89,0.37,19.32,11.44,12.41,34.58,6.69,5.21,12.56,7.29,43.52,17.85,0.518,106.25,106.3,19.1
21600325,1,104.18,0.569,23.66,0.77,20.32,0.374,25.97,13.38,9.53,31.06,8.28,5.43,15.88,7.35,38.64,24.56,0.519,108.41,108.04,19.06,109.25,0.564,24.9,0.779,26.38,0.378,21.93,12.93,9.85,32.32,6.99,4.98,14.09,6.68,42.98,20.31,0.51,109.09,109.78,20.03
21600326,1,116.66,0.589,25.85,0.771,41.8,0.363,25.96,14.11,11.42,34.58,7.65,4.42,14.96,7.83,41.19,22.93,0.517,114.31,107.51,19.17,102.67,0.537,23.36,0.771,20.31,0.323,19.1,14.11,11.8,34.79,7.66,4.62,13.9,7.08,48.26,22.61,0.533,104.55,111.2,19.46
21600327,0,100.83,0.534,20.56,0.764,26.48,0.366,20.25,12.31,12.45,35.52,7.23,5.45,14.64,6.67,42.53,22.63,0.513,106.21,110.27,20.84,118.0,0.587,26.35,0.762,33.54,0.383,23.43,13.59,11.08,37.52,6.24,3.91,12.82,6.68,40.54,21.14,0.51,112.63,108.11,17.37
21600328,0,98.4,0.535,21.06,0.801,32.65,0.338,21.78,12.1,6.38,26.0,7.41,2.35,14.87,6.38,33.67,23.51,0.531,103.31,107.38,18.6,107.87,0.559,26.58,0.792,26.14,0.369,26.47,15.73,8.97,34.78,8.75,4.65,18.35,7.42,38.2,23.39,0.524,106.53,109.14,20.82
21600329,0,107.95,0.551,29.05,0.789,24.29,0.348,19.8,16.2,11.95,36.77,8.0,4.76,15.04,6.66,44.41,19.84,0.53,105.14,110.6,24.33,106.35,0.565,23.79,0.82,25.44,0.379,22.7,13.49,7.02,31.9,8.66,4.71,17.08,7.52,35.17,24.14,0.505,107.54,106.76,17.21
21600330,0,117.52,0.585,29.68,0.74,28.25,0.387,25.82,13.24,9.38,34.43,7.5,3.97,14.73,6.93,36.12,16.67,0.508,112.8,105.84,19.2,120.51,0.602,23.71,0.827,35.12,0.386,32.72,14.25,7.64,35.12,9.69,5.93,19.21,8.27,40.37,21.58,0.49,115.29,102.19,17.22
21600331,1,111.97,0.57,25.96,0.814,27.01,0.364,20.63,12.16,9.47,31.89,8.34,4.74,16.87,6.62,40.28,21.71,0.507,111.78,107.11,18.79,112.59,0.559,25.61,0.81,22.91,0.357,23.84,13.79,11.09,30.79,7.57,4.25,15.41,7.16,39.21,22.74,0.538,109.18,110.06,19.59
21600332,1,113.19,0.567,22.2,0.797,25.82,0.374,23.3,13.3,10.66,33.08,8.57,4.07,18.15,7.98,38.79,21.13,0.524,110.51,108.37,20.55,116.0,0.571,24.48,0.791,30.39,0.37,26.1,15.08,11.48,35.96,6.38,4.52,13.44,6.35,46.13,20.44,0.52,111.32,109.97,19.84
21600333,1,98.2,0.517,21.58,0.761,24.47,0.325,19.59,12.97,12.25,33.27,8.16,3.89,16.74,7.15,34.95,23.47,0.507,105.22,105.45,23.35,108.94,0.562,25.92,0.78,25.36,0.379,22.35,13.41,10.62,34.88,6.6,4.7,13.1,6.91,44.31,20.5,0.514,108.11,109.36,20.35
21600334,0,99.33,0.537,23.88,0.743,22.86,0.35,17.88,11.43,10.26,39.1,7.15,5.89,15.17,6.88,46.07,22.77,0.504,103.16,105.45,18.12,106.36,0.536,24.63,0.79,34.19,0.343,26.71,18.3,8.98,34.3,8.98,5.76,18.73,7.36,38.88,19.66,0.505,101.85,105.45,20.6
21600335,0,83.24,0.549,16.3,0.716,24.48,0.362,21.61,13.6,9.19,31.62,6.68,4.75,13.9,6.44,40.44,21.26,0.486,106.54,103.15,20.22,124.16,0.602,24.05,0.827,38.03,0.386,32.49,14.34,7.63,35.26,9.83,5.78,19.51,8.08,40.54,21.7,0.49,115.19,102.26,16.76
21600336,1,108.87,0.539,24.91,0.79,18.74,0.347,23.32,13.04,13.77,33.82,7.73,5.41,14.56,7.03,47.19,19.4,0.512,106.42,105.77,16.33,114.96,0.565,24.08,0.793,24.91,0.4,25.86,13.05,9.97,32.51,7.95,5.34,15.84,6.63,43.76,18.42,0.5,110.82,102.65,16.02
21600337,1,108.01,0.55,23.87,0.812,30.62,0.35,22.69,10.28,8.56,35.75,7.07,4.6,13.94,6.39,41.11,26.02,0.528,108.49,107.21,15.74,107.51,0.535,22.86,0.746,24.54,0.35,20.63,12.94,10.82,36.13,6.8,5.69,13.74,7.05,44.89,19.65,0.511,104.4,109.13,19.18
21600338,1,113.25,0.582,26.54,0.754,30.09,0.378,24.19,13.91,11.25,36.4,6.88,3.69,14.06,7.05,35.79,21.49,0.511,112.48,107.75,17.26,103.99,0.549,22.52,0.715,24.89,0.37,19.32,11.44,12.41,34.58,6.69,5.21,12.56,7.29,43.52,17.85,0.518,106.25,106.3,19.1
21600339,0,97.23,0.553,18.05,0.758,30.44,0.36,24.07,12.04,9.32,35.28,8.02,4.37,16.93,7.72,41.44,23.48,0.5,109.17,106.1,20.41,115.15,0.571,27.28,0.818,25.5,0.362,21.31,12.67,9.2,32.04,8.2,4.73,16.3,6.83,39.84,20.82,0.515,111.69,106.97,19.21
21600340,0,104.18,0.569,23.66,0.77,20.32,0.374,25.97,13.38,9.53,31.06,8.28,5.43,15.88,7.35,38.64,24.56,0.519,108.41,108.04,19.06,106.58,0.56,24.67,0.73,26.27,0.371,24.09,15.14,9.98,34.19,7.69,4.47,15.74,6.55,40.7,23.37,0.515,104.51,105.19,16.86
21600341,0,110.42,0.544,28.6,0.741,23.24,0.323,22.92,15.95,13.1,36.57,8.01,5.55,15.85,7.47,47.05,20.22,0.509,107.36,105.38,20.42,116.66,0.589,25.85,0.771,41.8,0.363,25.96,14.11,11.42,34.58,7.65,4.42,14.96,7.83,41.19,22.93,0.517,114.31,107.51,19.17
21600342,0,108.82,0.559,24.7,0.81,22.25,0.362,23.28,13.27,10.31,29.2,7.35,4.39,14.8,6.77,37.28,22.53,0.537,109.58,110.68,17.76,103.78,0.519,19.46,0.711,25.08,0.332,22.27,11.57,10.16,32.86,7.24,3.46,14.43,6.4,37.06,20.41,0.525,104.3,107.06,17.08
21600343,1,95.84,0.554,18.16,0.806,29.82,0.361,20.87,10.87,6.85,26.43,7.58,2.96,15.89,6.28,36.43,22.02,0.519,104.14,106.04,18.85,106.35,0.565,23.79,0.82,25.44,0.379,22.7,13.49,7.02,31.9,8.66,4.71,17.08,7.52,35.17,24.14,0.505,107.54,106.76,17.21
21600344,0,101.84,0.535,24.0,0.756,20.64,0.325,19.27,14.67,12.93,35.32,7.96,3.85,14.76,7.37,43.1,22.79,0.541,104.61,110.98,19.77,107.95,0.551,29.05,0.789,24.29,0.348,19.8,16.2,11.95,36.77,8.0,4.76,15.04,6.66,44.41,19.84,0.53,105.14,110.6,24.33
21600345,0,111.4,0.56,27.51,0.79,25.81,0.377,25.02,15.62,8.49,32.83,8.83,4.42,18.35,7.55,37.47,22.63,0.523,106.29,109.27,20.49,99.79,0.533,20.09,0.761,26.82,0.362,20.77,11.99,12.16,34.81,7.21,6.5,14.18,6.68,42.74,22.94,0.507,105.99,110.42,21.26
21600346,1,113.19,0.567,22.2,0.797,25.82,0.374,23.3,13.3,10.66,33.08,8.57,4.07,18.15,7.98,38.79,21.13,0.524,110.51,108.37,20.55,104.18,0.569,23.66,0.77,20.32,0.374,25.97,13.38,9.53,31.06,8.28,5.43,15.88,7.35,38.64,24.56,0.519,108.41,108.04,19.06
21600347,0,104.45,0.54,23.87,0.761,28.53,0.351,21.43,13.04,8.85,29.93,6.4,4.77,12.97,7.28,39.29,21.21,0.517,103.57,109.41,18.75,114.09,0.564,27.8,0.779,25.48,0.359,28.15,15.87,13.09,36.14,6.6,4.52,13.02,6.43,44.91,19.44,0.536,111.19,110.32,19.11
21600348,1,106.35,0.565,23.79,0.82,25.44,0.379,22.7,13.49,7.02,31.9,8.66,4.71,17.08,7.52,35.17,24.14,0.505,107.54,106.76,17.21,110.49,0.568,25.27,0.774,24.26,0.387,21.8,12.98,10.97,31.22,6.71,4.93,13.83,6.93,42.75,20.14,0.508,108.74,109.83,21.6
21600349,1,111.24,0.573,24.8,0.744,32.82,0.37,23.89,13.37,10.62,34.8,7.25,3.68,14.84,7.2,34.09,21.43,0.514,113.61,108.48,16.8,108.01,0.55,23.87,0.812,30.62,0.35,22.69,10.28,8.56,35.75,7.07,4.6,13.94,6.39,41.11,26.02,0.528,108.49,107.21,15.74
21600350,1,108.6,0.532,23.53,0.798,22.76,0.35,23.76,13.42,11.72,33.26,7.8,5.15,14.92,6.94,43.63,19.91,0.51,106.44,105.81,15.99,102.12,0.541,21.32,0.726,27.74,0.364,20.52,11.58,10.2,31.52,7.11,4.81,13.87,7.52,41.02,18.43,0.51,106.29,106.47,18.34
21600351,1,98.2,0.517,21.58,0.761,24.47,0.325,19.59,12.97,12.25,33.27,8.16,3.89,16.74,7.15,34.95,23.47,0.507,105.22,105.45,23.35,126.39,0.597,23.53,0.832,37.22,0.387,33.11,15.18,6.24,33.56,9.67,6.19,18.89,7.76,41.2,22.94,0.48,113.74,102.24,17.36
21600352,1,116.66,0.589,25.85,0.771,41.8,0.363,25.96,14.11,11.42,34.58,7.65,4.42,14.96,7.83,41.19,22.93,0.517,114.31,107.51,19.17,99.33,0.549,18.95,0.818,32.53,0.356,21.26,11.13,6.17,25.08,7.54,2.24,15.73,6.32,32.23,22.87,0.517,104.08,106.54,17.62
21600353,1,114.96,0.565,24.08,0.793,24.91,0.4,25.86,13.05,9.97,32.51,7.95,5.34,15.84,6.63,43.76,18.42,0.5,110.82,102.65,16.02,109.58,0.555,26.13,0.797,30.08,0.348,20.34,16.52,8.38,34.51,6.9,4.93,13.6,7.31,46.41,23.32,0.518,102.42,108.52,21.2
21600354,1,95.77,0.564,21.53,0.751,25.83,0.369,21.59,13.63,9.21,33.12,6.32,4.73,12.92,6.38,39.07,19.06,0.486,107.27,103.61,18.11,106.95,0.558,26.52,0.809,28.14,0.372,26.42,15.09,7.01,31.59,8.3,3.88,17.3,7.14,32.8,24.05,0.533,106.64,109.67,19.51
21600355,1,107.59,0.583,24.93,0.734,31.2,0.382,23.09,12.28,8.72,33.41,7.74,4.42,16.02,6.37,36.63,16.32,0.51,111.34,105.57,19.65,82.41,0.519,17.68,0.715,25.62,0.366,18.25,9.71,9.02,32.67,7.03,3.82,14.52,6.48,40.32,23.14,0.524,101.76,105.81,17.72
21600356,0,102.37,0.521,19.86,0.704,20.45,0.328,21.74,12.11,11.99,36.32,6.7,4.11,13.52,6.11,43.73,20.64,0.518,104.02,106.05,19.28,100.98,0.54,21.25,0.762,28.41,0.335,21.37,15.26,10.22,33.93,8.57,5.17,17.91,7.48,44.14,19.36,0.517,101.18,107.06,20.78
21600357,1,113.95,0.552,28.81,0.747,26.29,0.339,21.24,15.7,13.08,36.41,8.11,5.55,15.68,7.3,47.52,20.56,0.512,107.74,105.33,20.98,97.23,0.553,18.05,0.758,30.44,0.36,24.07,12.04,9.32,35.28,8.02,4.37,16.93,7.72,41.44,23.48,0.5,109.17,106.1,20.41
21600358,0,108.82,0.559,24.7,0.81,22.25,0.362,23.28,13.27,10.31,29.2,7.35,4.39,14.8,6.77,37.28,22.53,0.537,109.58,110.68,17.76,123.24,0.601,22.93,0.828,38.11,0.386,32.43,13.9,5.79,32.66,9.5,5.56,18.63,7.93,36.19,22.66,0.481,114.44,102.39,15.87
21600359,0,107.95,0.551,29.05,0.789,24.29,0.348,19.8,16.2,11.95,36.77,8.0,4.76,15.04,6.66,44.41,19.84,0.53,105.14,110.6,24.33,108.1,0.54,23.05,0.762,27.46,0.357,25.31,12.8,7.39,32.27,7.98,5.59,16.43,7.39,38.3,25.07,0.5,104.05,105.44,15.96
21600360,0,109.48,0.538,23.39,0.781,33.08,0.347,22.16,14.37,8.46,30.52,8.46,3.12,16.08,7.34,33.97,22.82,0.55,105.29,111.73,18.04,105.28,0.53,21.81,0.787,25.57,0.359,22.36,12.51,10.07,31.22,6.86,4.87,13.66,6.89,36.23,22.62,0.507,106.59,110.91,18.6
21600361,1,105.91,0.567,23.77,0.823,24.73,0.383,21.41,12.74,9.11,33.12,8.24,5.03,16.27,7.36,37.98,24.76,0.502,107.3,106.7,17.45,108.01,0.55,23.87,0.812,30.62,0.35,22.69,10.28,8.56,35.75,7.07,4.6,13.94,6.39,41.11,26.02,0.528,108.49,107.21,15.74
21600362,1,111.97,0.57,25.96,0.814,27.01,0.364,20.63,12.16,9.47,31.89,8.34,4.74,16.87,6.62,40.28,21.71,0.507,111.78,107.11,18.79,104.18,0.569,23.66,0.77,20.32,0.374,25.97,13.38,9.53,31.06,8.28,5.43,15.88,7.35,38.64,24.56,0.519,108.41,108.04,19.06
21600363,1,104.18,0.544,21.31,0.73,27.95,0.362,22.73,12.83,10.22,31.97,7.5,5.65,14.93,7.67,42.66,19.1,0.501,106.41,105.89,18.92,113.19,0.567,22.2,0.797,25.82,0.374,23.3,13.3,10.66,33.08,8.57,4.07,18.15,7.98,38.79,21.13,0.524,110.51,108.37,20.55
21600364,1,116.66,0.589,25.85,0.771,41.8,0.363,25.96,14.11,11.42,34.58,7.65,4.42,14.96,7.83,41.19,22.93,0.517,114.31,107.51,19.17,115.8,0.556,29.44,0.802,29.68,0.348,25.06,17.88,8.27,35.15,7.54,5.11,14.68,8.21,47.11,22.35,0.51,103.03,108.41,20.8
21600365,1,99.33,0.549,18.95,0.818,32.53,0.356,21.26,11.13,6.17,25.08,7.54,2.24,15.73,6.32,32.23,22.87,0.517,104.08,106.54,17.62,115.74,0.559,26.11,0.788,29.32,0.355,28.11,15.82,10.84,34.97,6.31,3.98,12.65,6.02,42.73,20.5,0.531,111.22,110.38,18.7
21600366,1,115.16,0.583,28.56,0.745,26.63,0.385,26.17,12.97,9.79,35.96,7.97,4.32,15.54,7.29,36.96,18.01,0.506,112.56,105.78,18.78,109.25,0.564,24.9,0.779,26.38,0.378,21.93,12.93,9.85,32.32,6.99,4.98,14.09,6.68,42.98,20.31,0.51,109.09,109.78,20.03
21600367,1,108.36,0.562,26.68,0.802,24.7,0.378,24.81,14.82,8.01,31.95,8.34,4.28,17.03,7.08,36.91,22.38,0.528,106.45,109.81,19.76,109.48,0.538,23.39,0.781,33.08,0.347,22.16,14.37,8.46,30.52,8.46,3.12,16.08,7.34,33.97,22.82,0.55,105.29,111.73,18.04
21600368,1,100.09,0.574,22.17,0.719,33.61,0.369,19.1,12.09,11.27,38.49,6.88,4.21,14.0,6.53,41.68,22.43,0.508,112.73,108.24,17.89,88.69,0.511,19.02,0.736,26.49,0.323,17.11,11.68,12.36,31.24,8.42,3.12,17.36,7.25,30.41,25.48,0.509,105.26,105.1,24.31
21600369,0,107.95,0.56,24.66,0.724,27.4,0.376,22.79,14.9,10.08,33.75,8.11,5.04,16.62,6.41,41.69,23.61,0.511,104.68,105.66,16.99,104.45,0.54,23.87,0.761,28.53,0.351,21.43,13.04,8.85,29.93,6.4,4.77,12.97,7.28,39.29,21.21,0.517,103.57,109.41,18.75
21600370,0,111.85,0.547,26.5,0.798,19.96,0.349,18.52,11.64,13.54,32.47,7.23,5.61,13.32,6.6,50.33,20.16,0.508,106.64,105.47,16.53,112.59,0.559,25.61,0.81,22.91,0.357,23.84,13.79,11.09,30.79,7.57,4.25,15.41,7.16,39.21,22.74,0.538,109.18,110.06,19.59
21600371,0,108.1,0.54,23.05,0.762,27.46,0.357,25.31,12.8,7.39,32.27,7.98,5.59,16.43,7.39,38.3,25.07,0.5,104.05,105.44,15.96,123.24,0.601,22.93,0.828,38.11,0.386,32.43,13.9,5.79,32.66,9.5,5.56,18.63,7.93,36.19,22.66,0.481,114.44,102.39,15.87
21600372,1,109.81,0.55,29.39,0.782,24.63,0.351,20.17,16.0,12.3,37.34,8.33,4.18,15.57,6.91,41.5,19.83,0.527,105.65,110.05,24.5,105.28,0.53,21.81,0.787,25.57,0.359,22.36,12.51,10.07,31.22,6.86,4.87,13.66,6.89,36.23,22.62,0.507,106.59,110.91,18.6
21600373,1,110.49,0.568,25.27,0.774,24.26,0.387,21.8,12.98,10.97,31.22,6.71,4.93,13.83,6.93,42.75,20.14,0.508,108.74,109.83,21.6,105.98,0.547,28.43,0.739,22.74,0.325,21.55,15.37,14.0,35.93,7.8,5.89,15.38,6.84,49.97,19.3,0.507,107.4,106.08,21.71
21600374,0,110.75,0.542,27.8,0.773,29.87,0.338,22.17,18.15,10.45,35.62,8.62,6.78,18.05,7.32,47.17,19.81,0.503,101.25,105.79,21.71,116.96,0.564,27.08,0.821,29.45,0.358,21.15,12.32,8.3,31.06,8.16,3.21,16.73,6.92,33.17,21.53,0.513,111.57,107.41,18.11
21600375,1,111.48,0.569,20.88,0.786,26.29,0.38,24.64,13.18,10.3,31.32,8.19,3.88,18.07,7.94,36.46,21.1,0.526,109.54,108.64,19.86,108.01,0.55,23.87,0.812,30.62,0.35,22.69,10.28,8.56,35.75,7.07,4.6,13.94,6.39,41.11,26.02,0.528,108.49,107.21,15.74
21600376,0,104.45,0.54,23.87,0.761,28.53,0.351,21.43,13.04,8.85,29.93,6.4,4.77,12.97,7.28,39.29,21.21,0.517,103.57,109.41,18.75,118.78,0.578,29.5,0.744,28.84,0.385,28.06,13.75,9.21,35.38,7.32,3.88,14.65,7.09,34.31,17.12,0.509,112.01,106.3,19.41
21600377,1,102.61,0.53,21.97,0.716,26.41,0.347,22.48,12.7,9.78,31.25,7.86,5.34,15.09,7.28,42.43,19.37,0.498,106.29,105.29,19.05,112.12,0.566,24.74,0.821,24.76,0.383,21.43,12.76,8.42,34.56,8.25,4.8,16.26,7.23,39.18,23.35,0.503,107.29,106.58,18.18
21600378,1,109.58,0.555,26.13,0.797,30.08,0.348,20.34,16.52,8.38,34.51,6.9,4.93,13.6,7.31,46.41,23.32,0.518,102.42,108.52,21.2,109.48,0.538,23.39,0.781,33.08,0.347,22.16,14.37,8.46,30.52,8.46,3.12,16.08,7.34,33.97,22.82,0.55,105.29,111.73,18.04
21600379,1,98.17,0.524,21.23,0.756,26.29,0.347,18.23,12.18,11.67,32.63,7.79,4.14,16.04,6.65,35.77,23.91,0.502,105.59,105.3,22.4,75.79,0.549,13.26,0.697,32.12,0.373,11.59,8.07,8.88,29.19,6.37,4.2,13.7,5.36,43.5,23.79,0.513,109.29,108.03,19.9
21600380,1,116.66,0.589,25.85,0.771,41.8,0.363,25.96,14.11,11.42,34.58,7.65,4.42,14.96,7.83,41.19,22.93,0.517,114.31,107.51,19.17,84.59,0.556,16.87,0.779,21.46,0.376,23.44,11.91,7.44,28.03,7.44,3.35,15.22,6.34,34.24,23.42,0.538,105.18,110.15,19.84
21600381,0,99.33,0.549,18.95,0.818,32.53,0.356,21.26,11.13,6.17,25.08,7.54,2.24,15.73,6.32,32.23,22.87,0.517,104.08,106.54,17.62,103.78,0.519,19.46,0.711,25.08,0.332,22.27,11.57,10.16,32.86,7.24,3.46,14.43,6.4,37.06,20.41,0.525,104.3,107.06,17.08
21600382,1,102.34,0.567,23.39,0.738,25.12,0.382,18.99,12.74,9.61,34.85,6.83,5.21,13.74,6.8,41.93,18.26,0.485,107.49,103.23,18.64,105.98,0.547,28.43,0.739,22.74,0.325,21.55,15.37,14.0,35.93,7.8,5.89,15.38,6.84,49.97,19.3,0.507,107.4,106.08,21.71
21600383,1,108.65,0.566,22.87,0.783,27.34,0.396,27.51,13.53,8.05,31.02,8.5,4.59,16.75,6.78,37.99,18.67,0.51,110.28,101.73,16.94,97.23,0.553,18.05,0.758,30.44,0.36,24.07,12.04,9.32,35.28,8.02,4.37,16.93,7.72,41.44,23.48,0.5,109.17,106.1,20.41
21600384,1,104.18,0.569,23.66,0.77,20.32,0.374,25.97,13.38,9.53,31.06,8.28,5.43,15.88,7.35,38.64,24.56,0.519,108.41,108.04,19.06,105.69,0.534,23.74,0.788,17.2,0.356,24.04,13.25,13.42,32.49,7.6,4.78,14.39,6.93,44.48,18.8,0.516,105.98,106.06,16.58
21600385,1,113.47,0.538,23.69,0.76,29.17,0.362,23.4,12.91,7.27,33.9,8.12,5.78,16.37,7.08,38.59,24.96,0.506,103.42,105.44,15.68,108.81,0.571,22.51,0.826,23.33,0.387,20.25,11.88,10.38,35.05,8.27,5.37,16.56,7.21,41.32,23.98,0.507,107.29,106.82,18.74
21600386,1,115.66,0.568,24.13,0.816,32.8,0.365,27.94,14.18,8.68,30.79,6.46,2.75,13.02,6.2,34.9,21.12,0.541,112.36,111.12,16.93,110.49,0.568,25.27,0.774,24.26,0.387,21.8,12.98,10.97,31.22,6.71,4.93,13.83,6.93,42.75,20.14,0.508,108.74,109.83,21.6
21600387,0,108.05,0.543,27.54,0.796,25.79,0.344,23.62,16.34,10.08,33.15,8.43,3.4,15.96,6.97,35.4,19.85,0.538,105.36,110.26,22.33,114.96,0.565,24.08,0.793,24.91,0.4,25.86,13.05,9.97,32.51,7.95,5.34,15.84,6.63,43.76,18.42,0.5,110.82,102.65,16.02
21600388,1,123.24,0.601,22.93,0.828,38.11,0.386,32.43,13.9,5.79,32.66,9.5,5.56,18.63,7.93,36.19,22.66,0.481,114.44,102.39,15.87,86.33,0.527,17.18,0.727,23.69,0.358,21.35,12.24,12.93,34.59,7.82,5.48,15.93,7.11,45.08,21.73,0.512,105.71,109.47,21.15
21600389,1,113.19,0.567,22.2,0.797,25.82,0.374,23.3,13.3,10.66,33.08,8.57,4.07,18.15,7.98,38.79,21.13,0.524,110.51,108.37,20.55,103.78,0.519,19.46,0.711,25.08,0.332,22.27,11.57,10.16,32.86,7.24,3.46,14.43,6.4,37.06,20.41,0.525,104.3,107.06,17.08
21600390,1,107.51,0.535,22.86,0.746,24.54,0.35,20.63,12.94,10.82,36.13,6.8,5.69,13.74,7.05,44.89,19.65,0.511,104.4,109.13,19.18,115.8,0.556,29.44,0.802,29.68,0.348,25.06,17.88,8.27,35.15,7.54,5.11,14.68,8.21,47.11,22.35,0.51,103.03,108.41,20.8
21600391,1,115.37,0.577,24.97,0.817,34.78,0.367,26.72,13.52,8.72,32.17,7.74,4.14,16.07,7.63,39.61,22.87,0.501,110.63,107.04,20.28,97.89,0.539,23.57,0.797,25.9,0.333,21.35,9.8,8.87,36.52,7.0,4.78,13.62,6.22,42.12,25.86,0.527,107.57,107.2,16.45
